network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
370,6,492,0,0,0,0,1,0,1,0,0,0,0
283,4,547,0,1,0,0,1,0,1,0,0,0,0
837,7,2061,0,3,0,1,1,0,1,0,0,0,0
676,3,382,0,1,0,0,1,0,0,1,0,0,0
498,6,3279,0,4,0,1,1,0,0,0,0,1,0
795,7,626,0,3,1,1,1,0,0,0,1,0,0
515,3,196,0,1,0,0,1,0,1,0,0,0,0
327,2,87,0,4,0,1,1,0,1,0,0,0,0
804,4,151,0,1,0,0,1,0,0,1,0,0,0
607,5,32,0,3,0,1,1,0,0,1,0,0,0
292,6,942,0,1,0,1,0,1,0,0,0,1,0
461,6,582,0,3,0,1,1,0,0,0,1,0,0
324,4,1071,0,2,1,0,1,0,1,0,0,0,0
223,6,1219,0,1,0,1,0,1,1,0,0,0,0
685,2,2143,0,2,0,0,0,1,1,0,0,0,0
881,4,99,0,1,0,0,0,1,1,0,0,0,0
220,2,164,0,3,0,1,1,0,0,0,0,1,0
612,3,635,0,1,0,1,1,0,0,1,0,0,0
369,4,110,0,2,0,0,1,0,1,0,0,0,0
402,4,77,0,4,1,1,1,0,0,0,1,0,0
381,8,878,0,0,0,1,0,1,0,1,0,0,0
327,2,1031,0,1,0,0,1,0,0,1,0,0,0
509,6,1483,0,2,1,0,1,0,0,1,0,0,0
333,3,1979,0,2,0,0,1,0,0,1,0,0,0
554,3,467,0,2,0,0,1,0,0,0,1,0,0
489,5,3124,0,0,0,0,1,0,1,0,0,0,0
452,3,30,0,2,1,1,0,1,1,0,0,0,0
318,6,1632,0,3,1,1,0,1,1,0,0,0,0
384,6,310,0,1,0,0,0,1,1,0,0,0,0
651,4,2037,0,1,0,1,1,0,0,0,1,0,0
600,2,201,0,2,0,0,1,0,1,0,0,0,0
304,5,1080,0,3,0,1,1,0,0,0,0,1,0
519,5,443,0,2,0,0,1,0,1,0,0,0,0
650,2,384,0,3,0,1,0,1,1,0,0,0,0
166,3,49,0,2,1,0,1,0,1,0,0,0,0
608,5,979,0,1,0,1,0,1,0,1,0,0,0
367,7,154,0,3,0,1,1,0,1,0,0,0,0
614,7,497,0,1,1,1,1,0,1,0,0,0,0
347,1,121,0,3,0,1,1,0,0,0,1,0,0
139,2,742,0,0,0,1,1,0,1,0,0,0,0
174,3,210,0,2,0,1,0,1,0,0,1,0,0
509,8,721,0,0,0,1,1,0,0,0,1,0,0
551,7,2344,0,0,0,1,0,1,0,0,0,0,1
319,6,2029,0,1,0,1,0,1,0,0,0,0,1
627,5,178,0,2,0,0,1,0,1,0,0,0,0
167,2,83,0,1,0,0,0,1,0,0,1,0,0
486,2,34,0,1,0,1,1,0,1,0,0,0,0
257,2,1410,0,1,0,1,1,0,0,0,1,0,0
369,1,229,0,3,0,1,0,1,1,0,0,0,0
509,3,267,0,3,1,1,0,0,1,0,0,0,0
327,3,205,0,4,0,1,1,0,1,0,0,0,0
423,3,1466,0,1,0,0,1,0,1,0,0,0,0
701,2,3086,0,0,0,1,1,0,1,0,0,0,0
384,6,1125,0,0,0,0,1,0,0,0,1,0,0
667,4,1387,0,3,0,1,1,0,1,0,0,0,0
274,7,775,0,2,1,1,0,1,0,0,1,0,0
605,4,601,0,1,1,1,1,0,1,0,0,0,0
788,7,1022,0,2,1,1,1,0,1,0,0,0,0
64,1,29,0,2,1,0,1,0,0,1,0,0,0
340,5,50,0,3,1,1,1,0,0,0,0,0,1
615,5,929,0,2,0,0,1,0,1,0,0,0,0
459,4,326,0,1,0,0,1,0,1,0,0,0,0
574,4,536,0,2,0,0,0,1,0,1,0,0,0
379,10,1218,0,0,0,1,1,0,1,0,0,0,0
517,1,688,0,1,0,0,1,0,1,0,0,0,0
468,5,1308,0,2,0,0,0,1,1,0,0,0,0
733,3,434,0,1,0,0,1,0,1,0,0,0,0
550,4,271,0,4,0,1,1,0,1,0,0,0,0
567,5,214,0,2,0,0,1,0,0,0,1,0,0
417,1,112,0,0,0,0,1,0,0,1,0,0,0
402,4,29,0,3,0,1,1,0,0,0,1,0,0
413,5,43,0,2,0,0,1,0,1,0,0,0,0
578,4,252,0,0,1,0,0,1,1,0,0,0,0
415,3,261,0,1,0,0,0,1,1,0,0,0,0
557,5,384,0,1,0,1,1,0,1,0,0,0,0
915,2,716,0,2,0,0,1,0,1,0,0,0,0
674,2,1139,0,1,0,0,1,0,0,1,0,0,0
434,4,176,0,2,0,1,1,0,1,0,0,0,0
740,6,1139,0,2,0,0,1,0,0,0,1,0,0
418,4,119,0,0,0,0,1,0,0,0,1,0,0
92,7,3585,0,0,1,1,1,0,1,0,0,0,0
298,7,268,0,1,0,1,0,1,1,0,0,0,0
125,1,1452,0,2,0,1,1,0,0,1,0,0,0
429,2,169,0,2,0,1,0,1,1,0,0,0,0
503,4,2406,0,1,0,1,0,1,1,0,0,0,0
835,3,1401,0,3,0,1,1,0,0,0,1,0,0
565,3,356,0,1,0,0,0,1,0,0,1,0,0
456,3,437,0,2,0,0,0,1,1,0,0,0,0
665,3,3,0,2,0,0,1,0,1,0,0,0,0
64,5,231,0,0,0,1,1,0,0,1,0,0,0
547,2,273,0,1,0,1,1,0,0,1,0,0,0
654,3,482,0,2,1,0,0,1,0,0,1,0,0
204,3,119,0,1,0,1,1,0,0,0,0,1,0
728,5,521,0,1,1,0,1,0,1,0,0,0,0
567,5,883,0,3,0,1,1,0,1,0,0,0,0
416,4,371,0,2,0,1,1,0,0,0,0,0,1
626,7,211,0,0,0,1,1,0,0,1,0,0,0
954,5,634,0,1,0,0,0,1,1,0,0,0,0
536,3,23,0,1,0,0,1,0,1,0,0,0,0
549,5,333,0,1,0,0,0,1,1,0,0,0,0
408,10,599,0,1,0,1,0,1,0,0,1,0,0
330,2,327,0,5,0,1,1,0,1,0,0,0,0
666,1,339,0,4,0,1,1,0,1,0,0,0,0
328,3,1508,0,0,1,0,0,1,1,0,0,0,0
514,5,2174,0,1,0,0,0,1,1,0,0,0,0
404,5,1405,0,2,0,0,1,0,1,0,0,0,0
595,3,83,0,2,0,1,1,0,1,0,0,0,0
566,5,273,0,0,0,0,1,0,1,0,0,0,0
707,4,993,0,0,0,0,0,1,1,0,0,0,0
397,6,2931,0,0,0,1,0,1,1,0,0,0,0
446,3,221,0,1,1,0,1,0,0,0,1,0,0
304,2,1827,0,3,0,1,0,1,0,0,1,0,0
411,5,1074,0,1,1,0,1,0,0,0,1,0,0
575,4,3281,0,1,0,0,0,1,1,0,0,0,0
651,2,78,0,1,0,0,1,0,1,0,0,0,0
315,8,401,0,2,0,1,1,0,1,0,0,0,0
673,4,520,0,1,0,0,1,0,0,0,1,0,0
771,2,891,0,1,0,1,1,0,0,1,0,0,0
582,12,848,0,1,0,1,1,0,0,0,1,0,0
875,5,1894,0,1,0,0,1,0,0,1,0,0,0
345,6,1459,0,0,0,0,1,0,1,0,0,0,0
251,3,45,0,3,0,1,1,0,0,0,1,0,0
144,4,533,0,0,0,0,1,0,1,0,0,0,0
799,3,418,0,2,0,0,0,1,0,1,0,0,0
630,6,4686,0,0,0,0,0,1,1,0,0,0,0
488,6,445,0,1,0,0,1,0,0,0,1,0,0
555,2,918,0,1,0,0,1,0,1,0,0,0,0
274,1,267,0,1,0,0,1,0,0,1,0,0,0
989,6,762,0,1,0,0,0,1,1,0,0,0,0
525,4,185,0,2,1,1,0,1,0,0,0,0,1
521,4,740,0,2,0,0,1,0,0,0,1,0,0
645,6,1621,0,2,0,0,0,1,0,0,1,0,0
596,1,15,0,1,0,0,0,1,0,0,0,1,0
544,4,561,0,3,0,1,0,1,1,0,0,0,0
341,2,3230,0,3,0,1,1,0,1,0,0,0,0
594,3,138,0,1,0,0,1,0,0,0,1,0,0
876,1,162,0,3,0,1,1,0,1,0,0,0,0
769,6,509,0,0,0,0,1,0,1,0,0,0,0
818,3,1638,0,1,0,1,1,0,0,1,0,0,0
397,3,661,0,2,1,0,1,0,1,0,0,0,0
302,5,568,0,2,0,0,1,0,1,0,0,0,0
474,2,72,0,1,0,0,1,0,1,0,0,0,0
511,1,2615,0,1,0,1,1,0,0,0,1,0,0
718,8,341,0,0,0,1,1,0,1,0,0,0,0
161,2,232,0,2,0,0,0,1,0,1,0,0,0
805,4,424,0,3,0,1,0,1,0,0,1,0,0
468,4,427,0,1,0,1,1,0,0,0,0,0,1
414,3,490,0,0,0,0,1,0,0,0,0,1,0
297,2,933,0,2,1,0,1,0,1,0,0,0,0
169,3,1619,0,3,0,1,1,0,0,1,0,0,0
664,3,47,0,1,0,0,0,1,1,0,0,0,0
514,4,539,0,3,0,1,1,0,1,0,0,0,0
242,5,427,0,1,0,0,1,0,0,1,0,0,0
240,5,8,0,2,0,0,0,1,1,0,0,0,0
432,3,1356,0,1,1,0,1,0,0,0,1,0,0
833,3,88,0,3,0,1,1,0,0,1,0,0,0
448,3,97,0,0,0,0,1,0,0,0,1,0,0
199,5,39,0,3,1,1,1,0,0,1,0,0,0
450,7,178,0,1,0,1,1,0,1,0,0,0,0
445,1,155,0,0,0,1,1,0,1,0,0,0,0
64,5,342,0,1,0,0,1,0,0,1,0,0,0
489,3,861,0,2,1,1,0,1,0,0,1,0,0
453,2,44,0,0,0,0,1,0,1,0,0,0,0
639,3,1574,0,2,0,0,0,1,0,0,0,1,0
869,1,316,0,3,0,1,1,0,1,0,0,0,0
725,5,746,0,1,0,1,1,0,0,0,1,0,0
446,3,9,0,1,0,0,1,0,1,0,0,0,0
278,3,364,0,0,0,1,1,0,0,1,0,0,0
1014,7,1,0,1,0,1,1,0,0,0,1,0,0
511,6,144,0,1,1,0,1,0,1,0,0,0,0
502,1,475,0,2,0,1,0,1,0,0,1,0,0
495,2,612,0,3,0,1,1,0,1,0,0,0,0
539,6,132,0,2,0,0,1,0,1,0,0,0,0
471,3,1093,0,2,0,1,0,1,1,0,0,0,0
385,3,167,0,0,0,0,1,0,1,0,0,0,0
390,6,98,0,2,0,0,1,0,1,0,0,0,0
493,4,324,0,1,0,0,0,1,0,0,0,1,0
391,9,641,0,1,0,1,1,0,1,0,0,0,0
357,7,3600,0,1,0,1,1,0,0,0,1,0,0
521,6,434,0,2,0,1,1,0,0,1,0,0,0
449,2,444,0,1,1,0,1,0,0,0,1,0,0
800,5,48,0,0,0,0,1,0,1,0,0,0,0
64,4,1161,0,1,0,0,1,0,1,0,0,0,0
718,1,160,0,1,0,0,0,1,1,0,0,0,0
749,3,1092,0,3,0,1,0,1,1,0,0,0,0
85,8,1931,0,0,0,1,1,0,1,0,0,0,0
431,5,1169,0,2,0,0,1,0,1,0,0,0,0
425,4,822,0,2,0,0,0,1,1,0,0,0,0
218,3,740,0,0,0,0,1,0,1,0,0,0,0
344,3,483,0,2,1,0,1,0,1,0,0,0,0
277,2,124,0,1,0,1,1,0,1,0,0,0,0
850,9,1207,0,1,0,1,0,1,1,0,0,0,0
687,5,519,0,1,0,0,1,0,0,1,0,0,0
754,2,786,0,1,0,1,0,0,0,1,0,0,0
644,1,374,0,3,0,1,1,0,1,0,0,0,0
274,10,179,0,1,0,1,1,0,1,0,0,0,0
395,7,1314,0,4,0,1,1,0,0,0,0,1,0
597,3,335,0,0,1,0,1,0,1,0,0,0,0
255,1,1612,0,2,0,0,0,1,1,0,0,0,0
642,6,2698,0,0,0,0,0,0,1,0,0,0,0
451,1,1417,0,2,0,0,1,0,0,1,0,0,0
425,5,109,0,2,0,1,0,0,0,0,0,1,0
642,2,1544,0,2,0,0,0,1,0,0,1,0,0
588,3,586,0,1,1,1,1,0,1,0,0,0,0
427,9,221,0,2,0,1,1,0,0,0,0,0,1
731,3,78,0,1,0,0,1,0,1,0,0,0,0
283,5,261,0,3,0,1,1,0,1,0,0,0,0
623,5,118,0,1,0,1,1,0,1,0,0,0,0
618,3,20,0,3,0,1,1,0,1,0,0,0,0
438,5,3522,0,2,0,0,1,0,1,0,0,0,0
565,4,1424,0,0,0,0,0,1,0,0,1,0,0
249,4,1074,0,2,0,0,0,1,0,0,1,0,0
684,2,171,0,2,0,0,1,0,1,0,0,0,0
463,3,22,0,0,0,0,1,0,1,0,0,0,0
395,6,531,0,1,0,1,1,0,0,1,0,0,0
709,4,1082,0,2,0,0,1,0,0,0,0,1,0
359,1,2633,0,1,0,1,1,0,1,0,0,0,0
218,4,1485,0,1,0,1,1,0,1,0,0,0,0
188,1,1791,0,0,0,0,1,0,0,0,0,0,1
621,5,218,0,2,0,0,1,0,1,0,0,0,0
243,5,135,0,0,0,0,1,0,1,0,0,0,0
850,6,227,0,0,0,0,1,0,0,0,1,0,0
83,4,119,0,2,0,0,0,1,1,0,0,0,0
839,2,1281,0,2,0,0,0,0,0,1,0,0,0
542,2,1866,0,1,0,0,1,0,0,0,1,0,0
480,4,293,0,0,0,0,1,0,0,0,1,0,0
391,1,1675,0,0,1,0,1,0,1,0,0,0,0
579,1,45,0,0,0,0,1,0,1,0,0,0,0
492,7,904,0,1,1,1,1,0,0,0,0,0,1
720,6,599,0,2,1,0,1,0,1,0,0,0,0
522,3,259,0,2,0,0,0,1,1,0,0,0,0
530,5,1169,0,2,0,1,1,0,1,0,0,0,0
427,2,190,0,4,0,1,0,1,1,0,0,0,0
488,5,430,0,1,0,0,1,0,0,1,0,0,0
561,8,989,0,3,0,1,1,0,1,0,0,0,0
157,5,330,0,0,0,0,1,0,0,1,0,0,0
230,2,1546,0,2,0,0,1,0,1,0,0,0,0
648,5,1604,0,2,0,0,1,0,1,0,0,0,0
534,5,181,0,2,1,0,1,0,1,0,0,0,0
463,7,464,0,0,0,1,1,0,1,0,0,0,0
503,5,452,0,1,0,0,1,0,0,1,0,0,0
569,2,422,0,3,0,1,1,0,0,0,1,0,0
392,4,557,0,2,0,1,0,1,0,0,0,0,1
344,6,61,0,3,0,1,1,0,1,0,0,0,0
539,2,1632,0,0,0,0,1,0,1,0,0,0,0
304,2,273,0,2,0,0,1,0,1,0,0,0,0
581,1,1,0,1,0,0,0,1,0,0,1,0,0
159,4,924,0,3,0,1,1,0,0,0,1,0,0
705,4,840,0,2,0,0,1,0,0,0,1,0,0
594,5,3267,0,3,0,1,1,0,0,0,1,0,0
551,1,1016,0,0,0,0,1,0,1,0,0,0,0
696,6,323,0,1,1,0,1,0,1,0,0,0,0
833,5,2439,0,3,0,1,0,1,0,0,1,0,0
702,4,363,0,0,0,0,0,1,1,0,0,0,0
131,6,1377,0,2,0,0,1,0,1,0,0,0,0
244,4,327,0,3,0,1,1,0,1,0,0,0,0
375,1,39,0,0,1,0,1,0,0,0,1,0,0
505,2,1058,0,2,0,1,1,0,1,0,0,0,0
603,5,344,0,2,0,0,0,1,0,1,0,0,0
354,4,331,0,2,0,0,1,0,0,0,1,0,0
537,3,1006,0,2,0,1,1,0,0,0,0,0,1
348,7,310,0,2,0,1,1,0,0,0,1,0,0
377,2,100,0,3,1,1,0,1,1,0,0,0,0
218,5,414,0,1,1,0,1,0,1,0,0,0,0
315,5,1389,0,1,0,1,1,0,1,0,0,0,0
229,3,111,0,2,1,1,1,0,1,0,0,0,0
304,1,646,0,2,0,1,1,0,0,0,0,1,0
710,3,113,0,1,0,0,0,0,0,0,1,0,0
310,3,40,0,1,0,0,1,0,0,1,0,0,0
1026,8,380,0,1,0,1,1,0,0,0,1,0,0
598,2,858,0,1,0,0,1,0,0,1,0,0,0
536,4,257,0,1,0,1,0,1,0,0,1,0,0
328,5,472,0,2,0,0,1,0,1,0,0,0,0
640,4,540,0,1,0,1,1,0,1,0,0,0,0
384,3,1472,0,1,0,1,1,0,1,0,0,0,0
524,5,1367,0,3,0,1,1,0,0,0,1,0,0
1012,1,1,0,3,0,1,0,1,0,1,0,0,0
480,2,427,0,1,0,0,0,1,0,1,0,0,0
729,4,853,0,1,1,0,1,0,0,1,0,0,0
359,4,1530,0,4,0,1,1,0,1,0,0,0,0
493,5,40,0,1,1,0,0,0,0,1,0,0,0
854,4,791,0,2,0,0,1,0,1,0,0,0,0
374,1,1476,0,3,0,1,1,0,0,1,0,0,0
862,8,235,0,5,0,1,1,0,0,1,0,0,0
641,3,183,0,1,0,1,1,0,0,0,1,0,0
387,2,504,0,1,0,1,1,0,0,0,0,1,0
626,5,2628,0,2,0,0,0,1,1,0,0,0,0
694,2,944,0,1,0,1,0,1,1,0,0,0,0
624,6,441,0,1,0,0,1,0,0,0,1,0,0
185,5,16,0,1,1,0,1,0,1,0,0,0,0
354,1,650,0,0,0,0,1,0,0,1,0,0,0
450,6,343,0,1,0,0,1,0,0,1,0,0,0
485,4,164,0,1,0,1,1,0,0,0,1,0,0
624,6,554,0,1,0,0,1,0,1,0,0,0,0
535,3,334,0,4,0,1,0,0,0,0,0,0,1
232,5,31,0,2,0,1,0,1,0,1,0,0,0
576,1,1034,0,1,0,0,1,0,1,0,0,0,0
622,5,1055,0,3,0,1,1,0,1,0,0,0,0
611,4,771,0,0,0,0,1,0,0,0,1,0,0
716,4,1470,0,1,0,0,0,0,1,0,0,0,0
666,2,181,0,2,0,0,1,0,1,0,0,0,0
591,4,269,0,1,1,1,1,0,0,1,0,0,0
485,5,490,0,2,0,1,1,0,1,0,0,0,0
167,5,49,0,0,0,1,0,1,0,0,0,0,1
585,3,1720,0,1,1,1,0,1,1,0,0,0,0
541,2,539,0,1,0,1,1,0,0,1,0,0,0
554,5,314,0,0,0,0,0,1,1,0,0,0,0
244,4,520,0,1,0,0,1,0,1,0,0,0,0
283,2,314,0,1,1,0,1,0,0,1,0,0,0
710,5,269,0,1,1,0,0,1,0,1,0,0,0
492,4,475,0,1,0,1,0,1,0,0,1,0,0
636,2,526,0,0,1,0,1,0,0,0,0,1,0
505,3,454,0,1,0,1,1,0,1,0,0,0,0
505,6,635,0,1,0,0,0,1,1,0,0,0,0
687,4,1223,0,2,0,1,0,1,0,0,0,0,1
396,4,47,0,1,0,0,0,1,1,0,0,0,0
519,4,1335,0,1,0,0,1,0,1,0,0,0,0
407,3,207,0,2,0,0,0,0,1,0,0,0,0
413,3,232,0,2,1,0,0,0,0,0,0,1,0
438,4,731,0,0,0,0,1,0,0,0,1,0,0
544,2,2972,0,1,0,0,0,1,1,0,0,0,0
404,4,14,0,1,0,1,1,0,1,0,0,0,0
751,5,894,0,1,1,0,1,0,1,0,0,0,0
321,5,954,0,0,0,1,1,0,0,1,0,0,0
462,5,681,0,2,1,0,1,0,1,0,0,0,0
412,7,7,0,2,0,1,1,0,0,0,0,0,1
789,4,745,0,2,1,1,0,1,0,0,0,0,1
539,2,97,0,2,0,0,1,0,0,0,1,0,0
706,4,65,0,1,0,0,1,0,0,0,1,0,0
202,4,952,0,3,0,1,0,1,1,0,0,0,0
553,3,963,0,0,0,0,1,0,1,0,0,0,0
677,5,1765,0,2,0,0,1,0,1,0,0,0,0
516,3,2,0,1,0,1,1,0,0,0,0,1,0
713,5,380,0,2,0,1,1,0,1,0,0,0,0
396,6,9,0,2,0,1,1,0,0,0,0,0,1
781,1,362,0,2,0,1,0,1,0,1,0,0,0
959,3,541,0,1,0,0,1,0,1,0,0,0,0
427,5,603,0,1,1,1,0,1,1,0,0,0,0
410,6,351,0,1,0,0,1,0,1,0,0,0,0
790,4,1033,0,0,1,0,1,0,1,0,0,0,0
815,4,429,0,2,0,0,1,0,0,0,1,0,0
395,5,582,0,1,0,0,0,1,1,0,0,0,0
415,3,1287,0,1,0,0,1,0,0,0,0,1,0
443,2,153,0,2,0,0,1,0,1,0,0,0,0
231,1,309,0,2,0,0,1,0,1,0,0,0,0
316,5,589,0,2,0,0,1,0,1,0,0,0,0
299,3,1167,0,1,0,0,1,0,1,0,0,0,0
346,8,443,0,3,0,1,1,0,1,0,0,0,0
493,2,60,0,4,0,1,1,0,1,0,0,0,0
546,5,3595,0,1,0,1,0,1,1,0,0,0,0
810,4,984,0,0,0,0,1,0,0,0,1,0,0
300,4,1026,0,0,0,0,1,0,1,0,0,0,0
696,7,500,0,1,1,1,1,0,1,0,0,0,0
457,4,633,0,1,0,0,1,0,1,0,0,0,0
490,7,4099,0,3,0,1,0,1,1,0,0,0,0
634,3,723,0,3,1,1,1,0,1,0,0,0,0
275,6,197,0,4,1,1,1,0,0,0,1,0,0
576,8,2667,0,2,0,1,0,1,0,0,0,0,1
533,6,617,0,0,1,0,1,0,1,0,0,0,0
598,4,16,0,1,0,0,1,0,0,0,1,0,0
557,5,681,0,3,0,1,1,0,1,0,0,0,0
991,3,58,0,2,0,1,0,1,1,0,0,0,0
372,1,599,0,2,0,0,0,0,0,0,0,0,1
393,1,1395,0,2,1,0,0,1,0,0,0,0,1
375,3,619,0,4,0,1,1,0,0,0,1,0,0
388,6,374,0,2,0,0,0,0,1,0,0,0,0
372,2,1713,0,2,1,0,1,0,1,0,0,0,0
737,1,2100,0,0,0,0,1,0,0,1,0,0,0
784,2,341,0,1,0,0,0,1,0,0,1,0,0
385,5,552,0,3,0,1,1,0,0,0,1,0,0
333,3,3255,0,2,0,0,1,0,0,1,0,0,0
594,3,156,0,1,0,1,1,0,1,0,0,0,0
389,5,283,0,2,0,0,1,0,0,0,1,0,0
626,2,447,0,0,0,0,0,1,1,0,0,0,0
540,3,85,0,2,0,0,1,0,1,0,0,0,0
196,1,254,0,2,0,0,1,0,1,0,0,0,0
809,8,629,0,2,0,1,1,0,0,0,1,0,0
859,6,207,0,2,0,1,0,1,1,0,0,0,0
377,4,927,0,0,0,1,0,1,0,0,0,0,1
422,3,341,0,2,0,0,1,0,1,0,0,0,0
557,2,75,0,0,1,0,0,0,1,0,0,0,0
566,1,1156,0,3,0,1,0,1,1,0,0,0,0
631,5,670,0,2,0,0,1,0,1,0,0,0,0
902,6,1393,0,0,0,0,1,0,1,0,0,0,0
464,5,357,0,0,0,0,1,0,1,0,0,0,0
340,1,15,0,2,0,0,0,1,0,1,0,0,0
224,7,38,0,5,0,1,1,0,0,0,1,0,0
353,1,1269,0,0,0,0,1,0,1,0,0,0,0
493,3,422,0,0,1,0,1,0,0,1,0,0,0
858,3,2996,0,2,0,0,0,1,0,0,1,0,0
396,1,1419,0,2,1,1,1,0,0,0,1,0,0
544,3,13,0,3,0,1,0,1,0,0,0,1,0
496,3,1632,0,3,0,1,0,1,1,0,0,0,0
737,4,191,0,2,0,0,1,0,0,0,0,1,0
1005,5,532,0,1,1,0,1,0,0,0,1,0,0
393,2,564,0,2,0,0,1,0,1,0,0,0,0
402,4,49,0,1,0,0,0,1,0,0,0,1,0
708,3,107,0,0,0,0,1,0,1,0,0,0,0
636,6,439,0,2,1,0,1,0,1,0,0,0,0
869,4,823,0,1,0,1,1,0,1,0,0,0,0
616,1,245,0,2,1,1,1,0,0,0,1,0,0
428,5,597,0,0,0,0,0,1,0,0,0,1,0
618,5,381,0,4,0,1,1,0,1,0,0,0,0
721,5,796,0,1,0,0,0,1,0,0,0,1,0
664,7,441,0,3,0,1,1,0,1,0,0,0,0
601,5,1526,0,1,0,0,1,0,1,0,0,0,0
713,5,3295,0,1,0,0,0,0,1,0,0,0,0
733,3,1953,0,1,0,0,1,0,0,0,1,0,0
776,4,147,0,3,0,1,0,1,0,0,1,0,0
629,6,488,0,2,0,0,1,0,1,0,0,0,0
466,5,491,0,1,0,0,1,0,1,0,0,0,0
529,4,1468,0,1,0,0,1,0,0,0,1,0,0
741,3,353,0,0,0,1,0,0,1,0,0,0,0
336,2,638,0,2,0,0,0,0,1,0,0,0,0
573,4,751,0,1,0,0,1,0,1,0,0,0,0
421,1,94,0,0,0,0,1,0,0,0,0,0,1
505,6,653,0,2,0,0,1,0,0,0,1,0,0
755,7,226,0,1,0,1,1,0,0,0,0,1,0
538,3,185,0,2,0,0,0,1,1,0,0,0,0
509,1,230,0,2,0,0,1,0,0,0,1,0,0
228,3,83,0,1,1,0,0,0,1,0,0,0,0
649,6,57,0,0,0,0,1,0,1,0,0,0,0
629,5,832,0,2,0,0,0,1,1,0,0,0,0
932,7,2263,0,2,0,1,1,0,1,0,0,0,0
438,3,931,0,4,0,1,1,0,1,0,0,0,0
543,2,299,0,2,0,0,0,0,0,1,0,0,0
549,1,326,0,2,0,0,1,0,1,0,0,0,0
815,4,623,0,3,1,1,0,1,0,0,1,0,0
480,7,1609,0,1,0,1,0,0,0,0,0,0,1
555,4,180,0,1,0,0,1,0,1,0,0,0,0
621,4,505,0,1,0,1,1,0,1,0,0,0,0
537,3,552,0,1,0,0,1,0,0,1,0,0,0
410,4,2141,0,1,0,0,1,0,0,0,1,0,0
538,6,614,0,3,0,1,1,0,0,1,0,0,0
714,4,1214,0,0,0,0,1,0,1,0,0,0,0
294,5,73,0,2,0,1,1,0,0,0,1,0,0
526,1,316,0,2,0,0,1,0,0,0,1,0,0
359,5,756,0,1,0,0,1,0,1,0,0,0,0
739,4,905,0,2,0,0,1,0,1,0,0,0,0
195,3,1731,0,3,1,1,1,0,0,0,0,1,0
388,2,714,0,3,1,1,1,0,1,0,0,0,0
575,4,273,0,1,0,0,1,0,0,0,1,0,0
813,4,619,0,1,0,0,1,0,1,0,0,0,0
486,3,994,0,2,0,1,1,0,0,1,0,0,0
388,6,1227,0,3,0,1,1,0,1,0,0,0,0
876,6,2314,0,2,0,0,0,1,1,0,0,0,0
210,7,169,0,2,0,1,1,0,0,1,0,0,0
64,2,865,0,1,0,0,1,0,0,1,0,0,0
588,1,178,0,1,0,0,0,0,0,0,1,0,0
399,5,306,0,1,0,1,0,1,1,0,0,0,0
295,5,123,0,1,0,1,1,0,1,0,0,0,0
641,3,1186,0,1,0,0,1,0,0,1,0,0,0
548,2,1962,0,1,0,0,1,0,1,0,0,0,0
387,5,24,0,2,1,0,1,0,0,0,1,0,0
243,6,1343,0,1,0,0,0,0,0,0,0,1,0
674,4,221,0,0,0,0,1,0,1,0,0,0,0
630,3,533,0,0,1,0,0,1,1,0,0,0,0
480,3,1103,0,1,0,0,1,0,0,1,0,0,0
869,4,565,0,1,0,0,0,0,0,0,1,0,0
285,7,210,0,3,0,1,1,0,1,0,0,0,0
194,7,1892,0,2,1,1,1,0,0,0,1,0,0
361,4,720,0,2,0,1,1,0,0,0,0,1,0
490,4,2141,0,0,0,1,1,0,0,0,0,0,1
548,4,1499,0,0,0,0,1,0,1,0,0,0,0
451,7,1673,0,0,1,1,0,1,0,0,1,0,0
570,4,359,0,2,0,1,1,0,0,0,0,0,1
249,3,3493,0,2,0,0,0,1,1,0,0,0,0
788,5,1530,0,1,0,0,1,0,1,0,0,0,0
483,2,329,0,0,0,0,1,0,1,0,0,0,0
723,4,1813,0,1,0,0,0,0,1,0,0,0,0
568,1,1126,0,1,0,0,1,0,0,1,0,0,0
591,4,1033,0,0,1,0,1,0,1,0,0,0,0
613,5,4,0,1,0,0,1,0,1,0,0,0,0
589,7,18,0,3,0,1,1,0,0,0,1,0,0
628,2,949,0,3,0,1,0,1,1,0,0,0,0
765,2,261,0,1,0,0,1,0,1,0,0,0,0
539,2,48,0,1,0,0,1,0,1,0,0,0,0
641,5,269,0,1,0,0,0,1,0,0,0,1,0
482,5,1455,0,2,0,0,1,0,1,0,0,0,0
788,6,508,0,1,0,0,1,0,0,0,1,0,0
364,4,764,0,2,0,1,0,0,1,0,0,0,0
860,3,1289,0,0,0,0,1,0,1,0,0,0,0
491,4,312,0,2,0,1,0,1,0,0,0,0,1
213,2,8,0,1,0,1,1,0,0,0,1,0,0
525,4,312,0,2,1,0,0,1,1,0,0,0,0
363,6,2511,0,3,0,1,0,1,1,0,0,0,0
668,4,526,0,3,0,1,1,0,0,0,1,0,0
369,3,674,0,2,0,0,1,0,1,0,0,0,0
410,3,1143,0,1,0,0,1,0,1,0,0,0,0
122,3,97,0,3,0,1,0,1,1,0,0,0,0
